Id,Label,timeset,modularity_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering
6191,6191,,30,2,2,4,2,2,4,10,0.245366,0.258126,0.000001,0.000361,0.000363,0
6192,6192,,30,1,1,2,1,1,2,10,0.245304,0.257837,0,0.000355,0.000357,0
6193,6193,,30,2,2,4,2,2,4,10,0.249029,0.262918,0,0.000711,0.000716,1
6195,6195,,30,2,2,4,3,3,6,10,0.249029,0.262918,0,0.000711,0.000716,1
4155,4155,,30,2,2,4,2,2,4,10,0.247768,0.261047,0,0.000362,0.000365,1
4168,4168,,30,3,3,6,4,4,8,10,0.247789,0.26122,0.000003,0.000368,0.000371,0.333333
6188,6188,,30,1,1,2,2,2,4,10,0.247725,0.260816,0,0.000356,0.000359,0
6190,6190,,30,1,1,2,1,1,2,10,0.247725,0.260816,0,0.000356,0.000359,0
3213,3213,,35,7,7,14,12,13,25,11,0.22353,0.235389,0.001125,0.000104,0.000105,0.25
3215,3215,,35,3,3,6,3,3,6,11,0.223409,0.234523,0.000331,0.000096,0.000097,0.666667
3220,3220,,35,1,1,2,1,1,2,12,0.182704,0.188837,0,0.000002,0.000002,0
3222,3222,,35,9,9,18,16,15,31,11,0.235457,0.25077,0.002161,0.000395,0.000394,0.194444
3227,3227,,35,2,2,4,2,2,4,12,0.182716,0.18901,0,0.000003,0.000003,1
3236,3236,,30,4,3,7,7,6,13,11,0.223357,0.23435,0.000001,0.000099,0.000098,0.5
3237,3237,,35,2,2,4,3,3,6,12,0.190659,0.198534,0,0.000008,0.000008,1
3217,3217,,30,2,2,4,2,2,4,11,0.22334,0.234176,0,0.000096,0.000097,1
3224,3224,,35,4,4,8,6,6,12,11,0.223461,0.234812,0.000786,0.000101,0.000102,0.333333
4001,4001,,35,2,3,5,6,8,14,11,0.223461,0.234696,0,0.000101,0.000103,1
4152,4152,,35,1,1,2,1,1,2,12,0.190596,0.198129,0,0.000006,0.000006,0
6196,6196,,35,2,2,4,2,2,4,12,0.190621,0.19836,0,0.000008,0.000008,1
6787,6787,,35,1,2,3,1,2,3,11,0.223409,0.234407,0,0.000006,0.000101,1
3223,3223,,30,3,3,6,3,3,6,11,0.223357,0.23435,0,0.000098,0.000098,1
6197,6197,,30,4,4,8,4,4,8,11,0.223375,0.234523,0,0.000099,0.0001,0.666667
6200,6200,,30,3,3,6,3,3,6,11,0.223357,0.23435,0,0.000098,0.000098,1
3232,3232,,35,1,1,2,2,2,4,12,0.182658,0.188635,0,0.000002,0.000002,0
3235,3235,,30,2,2,4,4,3,7,11,0.22334,0.234176,0,0.000096,0.000097,1
6198,6198,,30,2,2,4,2,2,4,11,0.22334,0.234176,0,0.000096,0.000097,1
6199,6199,,30,1,1,2,1,1,2,11,0.223323,0.234003,0,0.000094,0.000095,0
3240,3240,,30,14,14,28,32,33,65,10,0.263538,0.283463,0.002372,0.001466,0.001474,0.208791
3241,3241,,30,2,2,4,4,4,8,11,0.208616,0.218102,0,0.000024,0.000024,1
3243,3243,,30,3,3,6,4,4,8,11,0.234082,0.246783,0.000064,0.000211,0.000212,0.666667
3244,3244,,30,5,5,10,9,8,17,11,0.212612,0.222899,0.00067,0.00005,0.00005,0.3
3247,3247,,30,1,1,2,3,3,6,11,0.208586,0.217871,0,0.000024,0.000024,0
3249,3249,,30,2,2,4,4,4,8,11,0.238315,0.251681,0,0.000331,0.000329,1
3250,3250,,30,6,6,12,10,10,20,10,0.266334,0.284517,0.001051,0.001393,0.001384,0.466667
3253,3253,,30,2,2,4,3,3,6,11,0.21255,0.222322,0,0.000046,0.000046,1
3256,3256,,30,3,3,6,4,4,8,11,0.238355,0.251912,0.000669,0.000331,0.000329,0.333333
3890,3890,,30,2,2,4,4,4,8,11,0.238315,0.251681,0,0.000331,0.000329,1
3919,3919,,30,10,10,20,18,18,36,10,0.269543,0.289565,0.003315,0.002239,0.002239,0.327273
3246,3246,,30,1,1,2,1,1,2,12,0.175345,0.180931,0,0.000001,0.000001,0
6212,6212,,30,1,1,2,1,1,2,12,0.19249,0.1994,0,0.000005,0.000005,0
3261,3261,,36,0,1,1,0,1,1,1,1,1,0,0,0,0
3260,3260,,36,1,0,1,1,0,1,0,0,0,0,0,0,0
3262,3262,,30,2,2,4,4,4,8,10,0.260469,0.27714,0,0.000837,0.000845,1
3263,3263,,30,9,9,18,19,19,38,10,0.26869,0.2877,0.000012,0.002214,0.002217,0.527778
3266,3266,,30,5,5,10,7,7,14,10,0.26859,0.287007,0.000002,0.001932,0.001934,0.9
3267,3267,,30,3,3,6,5,5,10,10,0.26054,0.277399,0,0.000855,0.000863,1
3303,3303,,30,7,7,14,9,9,18,10,0.260846,0.278526,0.000004,0.001115,0.001124,0.571429
3270,3270,,30,2,2,4,3,3,6,10,0.260563,0.277284,0,0.00091,0.000919,1
3271,3271,,30,2,2,4,4,4,8,10,0.260563,0.277284,0,0.00091,0.000919,1
4141,4141,,30,2,2,4,4,4,8,10,0.260563,0.277284,0,0.00091,0.000919,1
3273,3273,,30,6,6,12,13,13,26,10,0.269091,0.288179,0.000026,0.002185,0.002185,0.733333
3903,3903,,30,6,6,12,12,12,24,11,0.238552,0.252807,0.000003,0.000552,0.000551,0.6
3278,3278,,30,4,4,8,8,8,16,10,0.261035,0.278629,0.00001,0.001194,0.001201,0.833333
3284,3284,,37,2,2,4,4,4,8,11,0.238256,0.251508,0.001337,0.000307,0.000305,0
3287,3287,,30,1,1,2,3,3,6,11,0.238178,0.25119,0,0.000307,0.000305,0
3288,3288,,30,1,1,2,3,3,6,11,0.238178,0.25119,0,0.000307,0.000305,0
3289,3289,,30,3,3,6,5,5,10,10,0.268991,0.287601,0,0.002078,0.002077,1
3294,3294,,30,4,4,8,5,5,10,10,0.261035,0.278629,0,0.001288,0.001294,1
3894,3894,,30,1,1,2,2,2,4,11,0.238178,0.25119,0,0.000307,0.000305,0
3898,3898,,30,6,6,12,14,14,28,10,0.269468,0.28886,0.00003,0.002307,0.002308,0.733333
3901,3901,,30,2,2,4,5,5,10,11,0.238217,0.251421,0,0.000315,0.000313,1
3904,3904,,30,1,1,2,1,1,2,11,0.238178,0.25119,0,0.000307,0.000305,0
3905,3905,,30,1,1,2,3,3,6,11,0.238178,0.25119,0,0.000307,0.000305,0
3908,3908,,30,6,6,12,11,11,22,11,0.238434,0.252432,0.000056,0.000477,0.000476,0.466667
3911,3911,,30,2,2,4,4,4,8,11,0.238256,0.251508,0,0.000399,0.000397,1
3923,3923,,30,4,4,8,7,7,14,10,0.266334,0.284217,0,0.001554,0.001546,1
3929,3929,,30,3,3,6,5,5,10,10,0.268991,0.287601,0,0.002078,0.002077,1
6223,6223,,30,1,1,2,3,3,6,11,0.238178,0.25119,0,0.000307,0.000305,0
3896,3896,,30,5,5,10,6,6,12,10,0.26894,0.287688,0,0.002124,0.002128,0.9
3282,3282,,37,2,2,4,2,2,4,12,0.192451,0.199458,0.000669,0.000005,0.000005,0
3910,3910,,37,1,1,2,1,1,2,13,0.1614,0.165521,0,0,0,0
3296,3296,,30,2,2,4,3,3,6,10,0.260634,0.277515,0.000002,0.000824,0.000832,0
3298,3298,,30,3,3,6,4,4,8,10,0.260658,0.277688,0.000002,0.000926,0.000934,0.666667
3299,3299,,30,3,3,6,3,3,6,10,0.26854,0.28666,0,0.001873,0.001874,1
3300,3300,,30,1,1,2,1,1,2,11,0.209769,0.218539,0,0.000022,0.000022,0
3302,3302,,30,1,1,2,1,1,2,10,0.264868,0.281439,0,0.000969,0.000962,0
3305,3305,,30,4,4,8,8,8,16,10,0.268615,0.286949,0.000002,0.001895,0.001896,0.833333
3307,3307,,30,4,4,8,5,5,10,10,0.268615,0.286949,0.000002,0.001895,0.001896,0.833333
3310,3310,,30,2,2,4,2,2,4,10,0.26555,0.282618,0,0.001018,0.001011,1
3407,3407,,30,2,2,4,2,2,4,10,0.265014,0.281901,0,0.000991,0.000984,1
4013,4013,,30,2,2,4,2,2,4,10,0.265014,0.281901,0,0.000991,0.000984,1
3318,3318,,30,1,1,2,1,1,2,11,0.220507,0.230756,0,0.000067,0.000067,0
3319,3319,,30,4,4,8,5,5,10,10,0.252295,0.267064,0,0.000823,0.000841,1
3324,3324,,30,8,8,16,8,8,16,11,0.245638,0.260307,0.004102,0.000386,0.000387,0.25
3326,3326,,30,3,3,6,4,4,8,10,0.252096,0.266457,0,0.000772,0.000773,1
3328,3328,,30,1,1,2,2,2,4,11,0.244162,0.256455,0,0.000194,0.000194,0
3329,3329,,30,4,4,8,4,4,8,10,0.252185,0.266775,0,0.00079,0.000791,1
3330,3330,,30,11,11,22,15,15,30,10,0.255874,0.272972,0.001928,0.001122,0.001123,0.4
3332,3332,,30,6,6,12,8,8,16,10,0.252493,0.267843,0.000152,0.000793,0.00081,0.666667
3336,3336,,30,5,5,10,10,10,20,10,0.252229,0.266937,0.000001,0.000849,0.00085,0.9
3337,3337,,30,4,4,8,6,6,12,10,0.252185,0.266775,0.00074,0.000772,0.000773,0.5
3345,3345,,30,7,7,14,9,9,18,10,0.252405,0.267699,0.000029,0.000969,0.000969,0.761905
3349,3349,,30,6,6,12,8,8,16,11,0.250651,0.266481,0.000002,0.000829,0.00083,0.866667
3355,3355,,30,11,11,22,16,16,32,10,0.253003,0.269507,0.000012,0.001149,0.001166,0.6
3356,3356,,30,3,3,6,3,3,6,10,0.252096,0.266457,0,0.000772,0.000773,1
3362,3362,,30,1,1,2,1,1,2,11,0.244162,0.256455,0,0.000194,0.000194,0
4319,4319,,30,10,10,20,15,15,30,10,0.252825,0.269056,0.000057,0.001071,0.001089,0.6
4320,4320,,30,6,7,13,9,9,18,10,0.252273,0.267283,0.000001,0.000858,0.000875,0.666667
6242,6242,,30,3,3,6,5,5,10,10,0.252096,0.266457,0,0.000772,0.000773,1
6269,6269,,30,1,1,2,1,1,2,11,0.244162,0.256455,0,0.000194,0.000194,0
6300,6300,,30,1,1,2,1,1,2,11,0.244162,0.256455,0,0.000194,0.000194,0
6308,6308,,30,4,4,8,4,4,8,10,0.25181,0.266036,0.000004,0.000538,0.000539,0.666667
7128,7128,,48,3,3,6,3,3,6,11,0.244431,0.2572,0.004,0.000194,0.000194,0
4010,4010,,30,2,1,3,3,3,6,10,0.250608,0.26387,0,0.000392,0.000326,1
6237,6237,,30,2,1,3,2,1,3,11,0.220507,0.230756,0,0.000068,0.000067,1
6260,6260,,30,1,1,2,1,1,2,12,0.180703,0.186369,0,0.000067,0.000001,1
6281,6281,,30,2,2,4,2,2,4,11,0.220524,0.230929,0,0.000068,0.000068,1
6286,6286,,30,2,2,4,2,2,4,11,0.220524,0.230929,0.000334,0.000067,0.000068,0.5
6309,6309,,38,2,2,4,2,2,4,11,0.220592,0.231131,0.0007,0.000067,0.000067,0
6319,6319,,30,2,2,4,2,2,4,11,0.220524,0.230929,0,0.000068,0.000068,1
3323,3323,,48,2,2,4,2,2,4,12,0.196527,0.203272,0.001332,0.000003,0.000003,0
6322,6322,,48,2,2,4,2,2,4,13,0.164323,0.168567,0.000665,0,0,0
6248,6248,,48,2,2,4,2,2,4,12,0.197306,0.204759,0.001339,0.000006,0.000006,0
6262,6262,,38,3,3,6,3,3,6,12,0.197279,0.204898,0.000636,0.000006,0.000006,0.333333
6276,6276,,30,2,2,4,2,2,4,12,0.197252,0.204667,0.000129,0.000006,0.000006,0
3325,3325,,30,2,2,4,6,6,12,10,0.250978,0.264754,0,0.000578,0.000579,1
6275,6275,,30,2,2,4,2,2,4,11,0.203799,0.212113,0.000539,0.000018,0.000018,0
6289,6289,,30,1,1,2,1,1,2,11,0.203756,0.211824,0,0.000018,0.000018,0
6321,6321,,30,3,3,6,3,3,6,11,0.217811,0.228648,0.000596,0.000064,0.000081,0.333333
3333,3333,,30,4,4,8,5,5,10,10,0.251022,0.2651,0,0.000607,0.000607,0.833333
3363,3363,,30,3,3,6,3,3,6,10,0.251,0.264927,0,0.000588,0.000589,1
3334,3334,,30,2,2,4,2,2,4,12,0.17891,0.185033,0.000001,0.000002,0.000001,0
6267,6267,,30,2,2,4,2,2,4,11,0.201466,0.208862,0.000073,0.000012,0.000012,0
3346,3346,,30,2,2,4,3,3,6,11,0.244121,0.258115,0,0.000417,0.000416,1
4291,4291,,30,2,2,4,4,4,8,10,0.250978,0.264754,0,0.000578,0.000579,1
6271,6271,,30,3,3,6,3,3,6,10,0.251,0.264927,0.000001,0.000584,0.000584,0.666667
6278,6278,,30,1,1,2,1,1,2,11,0.242603,0.255816,0,0.000253,0.000253,0
6294,6294,,30,3,3,6,3,3,6,10,0.251,0.264927,0.000001,0.000584,0.000584,0.666667
6298,6298,,30,2,2,4,3,3,6,11,0.242827,0.256538,0,0.000305,0.000322,1
6303,6303,,30,2,2,4,2,2,4,11,0.242827,0.256538,0,0.000305,0.000322,1
6338,6338,,30,1,1,2,1,1,2,11,0.242603,0.255816,0,0.000253,0.000253,0
4051,4051,,30,1,1,2,1,1,2,11,0.217729,0.228157,0,0.000051,0.000068,0
6241,6241,,30,3,3,6,3,3,6,10,0.250869,0.264765,0.000001,0.000382,0.000399,0.666667
6253,6253,,30,1,1,2,1,1,2,11,0.217729,0.228157,0,0.000051,0.000068,0
6256,6256,,30,1,1,2,1,1,2,11,0.217729,0.228157,0,0.000051,0.000068,0
6312,6312,,30,1,1,2,1,1,2,11,0.217729,0.228157,0,0.000051,0.000068,0
6318,6318,,30,1,1,2,1,1,2,11,0.217729,0.228157,0,0.000051,0.000068,0
6334,6334,,30,1,1,2,1,1,2,11,0.217729,0.228157,0,0.000051,0.000068,0
3348,3348,,30,4,4,8,4,4,8,11,0.234234,0.246198,0,0.000199,0.000198,0.666667
3347,3347,,30,3,3,6,6,6,12,11,0.235477,0.248127,0,0.00023,0.000229,1
6268,6268,,30,2,2,4,2,2,4,11,0.234196,0.245852,0,0.000166,0.000165,1
3353,3353,,30,2,2,4,2,2,4,11,0.234196,0.245852,0,0.000166,0.000165,1
6235,6235,,30,1,1,2,1,1,2,11,0.234177,0.245679,0,0.000163,0.000162,0
6266,6266,,30,1,2,3,1,2,3,11,0.234215,0.24591,0.000334,0.000163,0.000162,0.5
6310,6310,,30,1,1,2,2,2,4,11,0.234177,0.245679,0,0.000163,0.000162,0
6315,6315,,30,2,2,4,2,2,4,11,0.234196,0.245852,0,0.000166,0.000165,1
3358,3358,,30,2,2,4,2,2,4,10,0.25063,0.264043,0,0.000331,0.000332,1
3360,3360,,30,2,2,4,2,2,4,12,0.169505,0.17458,0,0,0,0
4052,4052,,30,1,1,2,1,1,2,10,0.250608,0.26387,0,0.000325,0.000326,0
6249,6249,,30,2,2,4,2,2,4,10,0.25063,0.264043,0,0.00033,0.000331,1
6252,6252,,30,1,1,2,1,1,2,10,0.250608,0.26387,0,0.000325,0.000326,0
6261,6261,,30,1,1,2,1,1,2,10,0.250608,0.26387,0,0.000325,0.000326,0
6287,6287,,30,1,1,2,1,1,2,10,0.250608,0.26387,0,0.000325,0.000326,0
6302,6302,,30,2,2,4,2,2,4,10,0.25063,0.264043,0,0.000334,0.000335,1
6307,6307,,30,2,2,4,2,2,4,10,0.25063,0.264043,0,0.000334,0.000335,1
6317,6317,,30,2,2,4,2,2,4,10,0.25063,0.264043,0,0.00033,0.000331,1
6320,6320,,30,1,1,2,1,1,2,10,0.250608,0.26387,0,0.000325,0.000326,0
6793,6793,,30,1,1,2,1,1,2,10,0.250608,0.26387,0,0.000325,0.000326,0
6794,6794,,30,2,2,4,2,2,4,10,0.250651,0.264101,0.000669,0.000325,0.000326,0
6808,6808,,30,2,2,4,2,2,4,10,0.25063,0.264043,0,0.000334,0.000334,1
4033,4033,,30,10,9,19,20,20,40,10,0.274309,0.294337,0.000004,0.003815,0.003643,0.777778
4085,4085,,30,17,17,34,37,37,74,10,0.276914,0.299575,0.00001,0.00566,0.005732,0.764706
4109,4109,,30,17,17,34,20,20,40,10,0.275041,0.296733,0.00001,0.004817,0.004857,0.625
4110,4110,,30,5,5,10,6,6,12,10,0.275355,0.295365,0,0.003466,0.003464,0.9
4301,4301,,30,4,4,8,9,9,18,10,0.270022,0.288595,0,0.002106,0.002125,1
4334,4334,,30,5,5,10,6,6,12,10,0.276093,0.295775,0,0.003815,0.003797,1
5475,5475,,30,6,6,12,6,6,12,10,0.272908,0.291813,0.000001,0.002162,0.002725,0.595238
6342,6342,,30,4,4,8,6,6,12,10,0.269594,0.287942,0,0.001814,0.001815,0.666667
6343,6343,,30,7,7,14,8,8,16,10,0.273399,0.292783,0.000007,0.002662,0.002679,0.714286
6344,6344,,30,4,4,8,4,4,8,10,0.269669,0.288058,0,0.001691,0.001709,1
6345,6345,,30,30,30,60,56,56,112,10,0.275014,0.298679,0.000072,0.005585,0.005679,0.367816
6346,6346,,30,8,8,16,10,10,20,10,0.274648,0.294793,0.000008,0.0037,0.003738,0.714286
6348,6348,,30,2,2,4,3,3,6,10,0.269317,0.287134,0,0.001411,0.00141,1
6349,6349,,30,2,2,4,2,2,4,10,0.269317,0.287134,0,0.001411,0.00141,1
6350,6350,,30,2,2,4,3,3,6,10,0.269317,0.287134,0,0.001411,0.00141,1
6352,6352,,30,5,5,10,5,5,10,10,0.273944,0.293309,0,0.002642,0.002638,0.9
6353,6353,,30,11,11,22,16,16,32,10,0.275014,0.295734,0.000001,0.004567,0.004583,0.836364
6355,6355,,30,15,15,30,23,23,46,10,0.272727,0.294139,0.000001,0.004911,0.004899,0.828571
6356,6356,,30,10,10,20,11,11,22,10,0.274962,0.295532,0,0.004604,0.004596,0.955556
6360,6360,,30,4,4,8,4,4,8,10,0.274282,0.29358,0,0.003172,0.003171,0.833333
6361,6361,,30,9,9,18,11,11,22,10,0.275014,0.295503,0,0.004302,0.004315,0.916667
6366,6366,,30,12,12,24,21,21,42,10,0.274622,0.296651,0.001384,0.004016,0.004031,0.560606
6367,6367,,30,3,3,6,4,4,8,10,0.269619,0.287884,0.000005,0.001574,0.001595,0.666667
6368,6368,,30,5,5,10,6,6,12,10,0.269669,0.288231,0.000005,0.001826,0.001867,0.6
6379,6379,,30,8,8,16,8,8,16,10,0.273425,0.292956,0,0.003301,0.003316,0.928571
6380,6380,,30,4,4,8,4,4,8,10,0.272908,0.291582,0,0.002348,0.002345,0.833333
6381,6381,,30,4,4,8,4,4,8,10,0.272882,0.291524,0,0.002393,0.00239,1
6383,6383,,30,9,9,18,9,9,18,10,0.273451,0.29313,0.000005,0.003035,0.003055,0.694444
6384,6384,,30,5,5,10,7,7,14,10,0.272959,0.291813,0,0.002549,0.002544,0.9
6387,6387,,30,10,10,20,11,11,22,10,0.277767,0.298806,0,0.004707,0.004681,0.955556
6388,6388,,30,3,3,6,3,3,6,10,0.274204,0.293291,0,0.002916,0.002915,1
6391,6391,,30,6,6,12,6,6,12,10,0.271624,0.291384,0,0.00317,0.003186,0.933333
6394,6394,,30,5,5,10,5,5,10,10,0.273866,0.293135,0,0.002658,0.002658,0.8
6395,6395,,30,7,7,14,8,8,16,10,0.271547,0.291384,0.000008,0.003199,0.003195,0.619048
6397,6397,,30,4,4,8,4,4,8,10,0.274282,0.29358,0,0.003172,0.003171,0.833333
6398,6398,,30,3,3,6,3,3,6,10,0.272753,0.29112,0,0.00222,0.00222,1
6399,6399,,30,5,5,10,5,5,10,10,0.273944,0.293309,0,0.002642,0.002638,0.9
6400,6400,,30,15,15,30,15,15,30,10,0.27491,0.296179,0.000001,0.005231,0.005285,0.857143
6401,6401,,30,4,4,8,4,4,8,10,0.272908,0.291582,0,0.002348,0.002345,0.833333
6403,6403,,30,7,7,14,7,7,14,10,0.275539,0.295942,0,0.00401,0.00403,1
6411,6411,,30,3,3,6,4,4,8,10,0.271164,0.290085,0,0.002519,0.00254,1
6413,6413,,30,3,3,6,4,4,8,10,0.271164,0.290085,0,0.002519,0.00254,1
6414,6414,,30,5,5,10,9,9,18,10,0.275513,0.294879,0,0.002868,0.002853,0.9
6427,6427,,30,3,3,6,3,3,6,10,0.272856,0.291351,0,0.002092,0.002089,1
6428,6428,,30,5,5,10,5,5,10,10,0.270149,0.289028,0,0.002377,0.002373,1
6430,6430,,30,11,11,22,12,12,24,10,0.273529,0.293534,0,0.003955,0.003966,0.909091
6431,6431,,30,19,19,38,35,36,71,10,0.276994,0.299979,0.00024,0.005957,0.006032,0.725146
6433,6433,,30,2,2,4,2,2,4,10,0.271139,0.289911,0,0.002312,0.002312,1
6434,6434,,30,11,11,22,13,13,26,10,0.271751,0.29225,0.000008,0.003876,0.003938,0.709091
6772,6772,,30,1,1,2,1,1,2,10,0.269191,0.286758,0,0.00132,0.00132,0
6944,6944,,30,5,5,10,5,5,10,10,0.273321,0.292379,0,0.002618,0.002617,0.9
6954,6954,,30,4,4,8,5,5,10,10,0.269694,0.288115,0.000005,0.001622,0.001621,0.5
6955,6955,,30,3,3,6,4,4,8,10,0.269493,0.287596,0,0.001613,0.001633,1
7898,7898,,30,6,6,12,6,6,12,10,0.274543,0.294331,0,0.00341,0.003448,0.733333
6341,6341,,30,26,26,52,26,26,52,10,0.260822,0.283405,0.000741,0.003206,0.003216,0.212308
7503,7503,,30,5,5,10,5,5,10,10,0.257334,0.274778,0,0.001305,0.001302,0.7
6359,6359,,30,6,6,12,6,6,12,10,0.257633,0.275263,0,0.001558,0.001575,0.666667
6385,6385,,30,11,11,22,12,12,24,10,0.259346,0.278999,0.000001,0.002715,0.002749,0.781818
7508,7508,,30,1,1,2,1,1,2,10,0.255263,0.271041,0,0.000604,0.000603,0
7519,7519,,30,3,3,6,3,3,6,11,0.236693,0.252306,0,0.000683,0.000679,1
6382,6382,,30,4,4,8,4,4,8,11,0.24181,0.257431,0,0.000777,0.000774,0.5
6743,6743,,30,2,2,4,2,2,4,11,0.228739,0.242122,0,0.000362,0.000382,1
6358,6358,,30,1,1,2,2,2,4,11,0.222599,0.234177,0,0.0002,0.0002,0
4308,4308,,30,2,2,4,4,4,8,11,0.228993,0.242901,0,0.000384,0.000403,1
6407,6407,,30,3,3,6,4,4,8,11,0.229029,0.243132,0.000669,0.000384,0.000403,0.333333
6432,6432,,30,2,2,4,3,3,6,11,0.22272,0.234725,0,0.000299,0.000319,1
4054,4054,,30,3,3,6,5,5,10,11,0.241911,0.257157,0,0.000657,0.000656,1
4055,4055,,30,5,5,10,11,11,22,10,0.271649,0.291582,0.000025,0.002015,0.001993,0.7
6375,6375,,30,2,2,4,3,3,6,11,0.234844,0.248287,0.000002,0.000313,0.000313,0
6376,6376,,30,1,1,2,2,2,4,11,0.234749,0.247912,0,0.000294,0.000293,0
6377,6377,,30,1,1,2,2,2,4,11,0.234749,0.247912,0,0.000294,0.000293,0
6378,6378,,30,1,1,2,1,1,2,11,0.234749,0.247912,0,0.000294,0.000293,0
7505,7505,,30,1,1,2,2,2,4,11,0.234749,0.247912,0,0.000294,0.000293,0
7506,7506,,30,2,2,4,3,3,6,11,0.234844,0.248316,0,0.00045,0.000449,1
7527,7527,,30,1,1,2,1,1,2,11,0.234749,0.247912,0,0.000294,0.000293,0
7528,7528,,30,1,1,2,1,1,2,11,0.234749,0.247912,0,0.000294,0.000293,0
7862,7862,,30,1,1,2,2,2,4,11,0.234749,0.247912,0,0.000294,0.000293,0
7504,7504,,30,2,2,4,2,2,4,11,0.223375,0.236805,0,0.000354,0.00035,1
6963,6963,,30,1,1,2,1,1,2,11,0.222274,0.232672,0,0.000156,0.000156,0
3396,3396,,30,1,1,2,3,3,6,11,0.238572,0.251717,0,0.000331,0.000331,0
6396,6396,,30,2,2,4,2,2,4,11,0.238947,0.252485,0,0.000351,0.00035,1
6402,6402,,30,1,1,2,1,1,2,11,0.238572,0.251717,0,0.000331,0.000331,0
3397,3397,,30,1,1,2,6,6,12,11,0.223375,0.235821,0,0.000181,0.000179,0
3398,3398,,30,1,1,2,4,4,8,11,0.223375,0.235821,0,0.000181,0.000179,0
6404,6404,,30,1,1,2,2,2,4,11,0.223375,0.235821,0,0.000181,0.000179,0
6406,6406,,30,1,1,2,1,1,2,11,0.223375,0.235821,0,0.000181,0.000179,0
6408,6408,,30,1,1,2,1,1,2,11,0.223375,0.235821,0,0.000181,0.000179,0
6409,6409,,30,1,1,2,2,2,4,11,0.223375,0.235821,0,0.000181,0.000179,0
6752,6752,,30,1,1,2,1,1,2,11,0.223375,0.235821,0,0.000181,0.000179,0
6946,6946,,30,1,1,2,2,2,4,11,0.223375,0.235821,0,0.000181,0.000179,0
6410,6410,,30,1,1,2,1,1,2,11,0.22154,0.232178,0,0.00016,0.00016,0
6943,6943,,30,1,1,2,1,1,2,11,0.22154,0.232178,0,0.00016,0.00016,0
6412,6412,,30,2,2,4,2,2,4,10,0.26203,0.278848,0,0.001201,0.0012,1
6429,6429,,30,3,3,6,5,5,10,10,0.262078,0.279079,0,0.001325,0.001323,1
3415,3415,,2,2,2,4,3,3,6,11,0.24408,0.255852,0,0.000443,0.000464,1
3417,3417,,40,3,3,6,5,5,10,11,0.206571,0.21477,0,0.000013,0.000013,1
3832,3832,,40,22,21,43,30,31,61,10,0.260281,0.277736,0.016794,0.000769,0.000797,0.061594
6712,6712,,40,3,3,6,5,5,10,11,0.206571,0.21477,0,0.000013,0.000013,1
6839,6839,,40,3,4,7,4,5,9,11,0.206586,0.214943,0,0.000013,0.000013,0.666667
3420,3420,,40,4,4,8,6,6,12,11,0.206645,0.215145,0.001003,0.000013,0.000013,0.25
7105,7105,,40,1,1,2,1,1,2,12,0.171266,0.175884,0,0,0,0
7114,7114,,40,3,3,6,4,4,8,11,0.20663,0.214972,0.000502,0,0.000013,0.416667
7118,7118,,40,2,2,4,2,2,4,11,0.2066,0.214741,0,0.000013,0.000013,1
3423,3423,,40,1,1,2,1,1,2,12,0.184657,0.190214,0.000334,0,0.000001,0.5
5965,5965,,40,3,3,6,3,3,6,11,0.226442,0.236961,0.002005,0.000081,0.00011,0.083333
3426,3426,,40,2,2,4,2,2,4,11,0.226353,0.236585,0,0.000082,0.000111,1
7247,7247,,40,2,2,4,2,2,4,11,0.226353,0.236585,0,0.000082,0.000111,1
3429,3429,,40,1,1,2,1,1,2,11,0.226335,0.236412,0,0.00008,0.00011,0
3430,3430,,40,0,1,1,0,1,1,12,0.18504,0.191245,0,0,0.000001,0
3599,3599,,40,13,11,24,14,12,26,11,0.226976,0.239334,0.011997,0.000081,0.00011,0.026144
3442,3442,,2,2,2,4,2,2,4,11,0.250782,0.266225,0.000005,0.00076,0.000775,0
6505,6505,,2,25,25,50,25,25,50,11,0.228522,0.243305,0.000061,0.000824,0.000826,0
3445,3445,,2,1,1,2,1,1,2,11,0.222651,0.231885,0,0.000142,0.000163,0
3446,3446,,2,2,2,4,2,2,4,11,0.220693,0.230631,0,0.000132,0.000132,0
3743,3743,,2,4,4,8,4,4,8,11,0.248023,0.262788,0.000045,0.000705,0.000704,0
3517,3517,,2,4,4,8,5,5,10,10,0.250673,0.265044,0.000328,0.000933,0.000934,0.666667
3524,3524,,2,9,9,18,9,9,18,10,0.281698,0.301044,0.000001,0.006219,0.006211,0.722222
3582,3582,,2,16,16,32,17,17,34,10,0.29386,0.315033,0.000113,0.009668,0.00965,0.558333
3608,3608,,2,10,10,20,12,12,24,10,0.288225,0.308707,0,0.009776,0.009754,1
3611,3611,,2,14,14,28,14,14,28,10,0.289556,0.311629,0.000001,0.010385,0.01042,0.884615
3633,3633,,2,5,5,10,6,6,12,10,0.27423,0.29385,0,0.004081,0.004076,1
3701,3701,,2,1,1,2,1,1,2,10,0.250564,0.264409,0,0.000901,0.000903,0
3712,3712,,2,19,18,37,22,21,43,10,0.289614,0.312548,0.000006,0.013057,0.012599,0.795322
3820,3820,,2,15,15,30,20,20,40,10,0.290138,0.312871,0.000001,0.011901,0.012383,0.895833
